key_id,word
45e6a9482.jpg,w_88e4537 0.48859935998916626 w_ae8982d 0.4876400828361511 w_ddf876d 0.46907877922058105 w_f0fe284 0.4606781303882599 w_5c6bd71 0.42841288447380066 
a4e1d2724.jpg,w_cd4cb49 0.883967936038971 w_13edc47 0.4432432949542999 w_9b5109b 0.4354526102542877 w_0d4a14b 0.41085535287857056 w_38c6a8d 0.4079066216945648 
59e6e5011.jpg,w_88e4537 0.559822142124176 w_6fd2888 0.5318266749382019 w_8a6a8d5 0.4830383360385895 w_d603939 0.45100218057632446 w_2d5492b 0.4190642237663269 
70fdc500a.jpg,w_0032a46 0.45190590620040894 w_3154c82 0.4171156585216522 w_5e5fec6 0.39125072956085205 w_11ec829 0.3906819820404053 w_d405854 0.38711655139923096 
d577c72ef.jpg,w_c9634dc 0.5029534101486206 w_88e4537 0.42899009585380554 w_8eae2c3 0.392439067363739 w_fc83ab4 0.3921545743942261 w_89ad73e 0.39063742756843567 
346e48689.jpg,w_d285a7a 0.5759022831916809 w_b7aa4d8 0.4310588538646698 w_e966f36 0.408415287733078 w_8f424c5 0.4057406187057495 w_790fe92 0.39738523960113525 
82d1fbb53.jpg,w_fd6a3ad 0.8882824182510376 w_3584852 0.44864383339881897 w_e63ea91 0.40611204504966736 w_700ebb4 0.40094682574272156 w_ef83760 0.3926170766353607 
ba3f3e164.jpg,w_6caff0f 0.43671172857284546 w_9c506f6 0.4259090721607208 w_f0e9af7 0.4049566686153412 w_146208a 0.4003540873527527 w_263bd97 0.3981974720954895 
86e958657.jpg,w_3af5f93 0.471411794424057 w_a4162d6 0.4693334400653839 w_e2530bf 0.4250063896179199 w_8eae2c3 0.39925044775009155 w_e966f36 0.3975619971752167 
255b2ee9c.jpg,w_4df0da7 0.43889349699020386 w_e966f36 0.43287453055381775 w_8a35001 0.41653919219970703 w_d8d0dd9 0.4054190516471863 w_3af5f93 0.39261311292648315 
4ca1edeb0.jpg,w_bace126 0.4585879445075989 w_e966f36 0.4504236876964569 w_bfcad53 0.4453500509262085 w_ac2df91 0.44260963797569275 w_350a5ba 0.4392679035663605 
58e1f5b58.jpg,w_88e4537 0.6138553619384766 w_8d1a7ba 0.42995986342430115 w_17b0d3a 0.418560266494751 w_89ad73e 0.3939369320869446 w_59f2171 0.3889751136302948 
4e09edc85.jpg,w_da08395 0.5196912288665771 w_59f2171 0.4277046024799347 w_09bd7e8 0.42276984453201294 w_d8d0dd9 0.40411344170570374 w_0c59853 0.40201136469841003 
1711cc58a.jpg,w_e27bbf6 0.7894753217697144 w_d3b1733 0.3939190208911896 w_e906edd 0.39327532052993774 w_fd3e556 0.39301952719688416 w_12cc52d 0.38892415165901184 
d54ef8a9b.jpg,w_242fb46 0.7863473892211914 w_9e58786 0.40324100852012634 w_a9304b9 0.3963105082511902 w_00904a7 0.39332833886146545 w_48619b3 0.3913798928260803 
d76a2cdfc.jpg,w_bfcad53 0.457107275724411 w_5e8e218 0.45556342601776123 w_16df050 0.4308311343193054 w_9d59121 0.4173710346221924 w_48619b3 0.4171696603298187 
a5b49c2fc.jpg,w_a9304b9 0.6964493989944458 w_88e4537 0.5881191492080688 w_17b0d3a 0.4991350769996643 w_c875e45 0.45073482394218445 w_733f661 0.4449789524078369 
b156bdd13.jpg,w_b0446cd 0.5777707695960999 w_401f5a1 0.4094637930393219 w_f86b16b 0.4070415198802948 w_9712235 0.406554639339447 w_1728040 0.38824278116226196 
4a979e8d1.jpg,w_62c78f3 0.7987706661224365 w_88e4537 0.44806593656539917 w_263bd97 0.3969038724899292 w_0369a5c 0.39632511138916016 w_d602efb 0.39612311124801636 
c6c3ef8f1.jpg,w_67a9841 0.4702213704586029 w_bfcad53 0.4229673445224762 w_8a35001 0.41901716589927673 w_ef83760 0.41685324907302856 w_11ec829 0.40215933322906494 
6fbefb571.jpg,w_0bc078c 0.4399487376213074 w_5530579 0.41139575839042664 w_175d6fa 0.4096548855304718 w_3584852 0.4007875323295593 w_38b8bda 0.3948136270046234 
6385f2002.jpg,w_d0475b2 0.42349496483802795 w_c073f96 0.41471222043037415 w_8d71480 0.40678152441978455 w_9032a74 0.406776487827301 w_03670aa 0.404646098613739 
ffa6a9036.jpg,w_0a8a451 0.6633610725402832 w_22d96e7 0.42735859751701355 w_89ad73e 0.4174031615257263 w_8d71480 0.40453672409057617 w_2ae40f9 0.3990454077720642 
e33d25206.jpg,w_e966f36 0.4882294535636902 w_ee57fc5 0.44259488582611084 w_3ebfe7a 0.4258992671966553 w_83a4279 0.4255073666572571 w_3d7dbf1 0.4169025123119354 
c1ba2f277.jpg,w_75f6ffa 0.5862067341804504 w_090c801 0.4534708261489868 w_3879fa0 0.4368135631084442 w_cf25b84 0.4203609526157379 w_c6fe966 0.404020220041275 
9e602e86e.jpg,w_5f6f211 0.46264198422431946 w_60ce6fc 0.44347256422042847 w_139d19a 0.3965207040309906 w_5e285ed 0.3859178423881531 w_89ad73e 0.38475608825683594 
f481b64c6.jpg,w_5a3e0de 0.6423563361167908 w_0b398b2 0.5350063443183899 w_2df85e7 0.5306461453437805 w_60ce6fc 0.4691237509250641 w_34ecf36 0.4479319453239441 
29052cec2.jpg,w_9c08fc2 0.7487316131591797 w_2148753 0.41009876132011414 w_3af5f93 0.39324817061424255 w_3476b19 0.3876054286956787 w_1fc4625 0.3773235082626343 
185014709.jpg,w_9b5109b 0.5812534093856812 w_2d6bb89 0.4815721809864044 w_2b65b34 0.45757386088371277 w_f0fe284 0.39889639616012573 w_57a546c 0.3864244818687439 
608a17bfe.jpg,w_f497e3f 0.5297334790229797 w_012678c 0.5155758857727051 w_c01c1f4 0.47378650307655334 w_5e8e218 0.4370763599872589 w_6e97ef4 0.42430737614631653 
8a529c7b6.jpg,w_08630fd 0.45895153284072876 w_ac867fb 0.45552363991737366 w_90c9763 0.43126368522644043 w_f353e6a 0.42038795351982117 w_23a388d 0.4127884805202484 
48a3f40a1.jpg,w_0823d50 0.4838496744632721 w_3af5f93 0.47788870334625244 w_6f3a3ec 0.40877607464790344 w_a190a88 0.3908320367336273 w_a5c74f4 0.38681164383888245 
ed9f02146.jpg,w_5808373 0.6611772179603577 w_8ef82e2 0.4040988087654114 w_d66d8f4 0.3966292142868042 w_59f2171 0.3937588334083557 w_51a0ec9 0.38394153118133545 
85580d6a1.jpg,w_47996c6 0.487762451171875 w_6e97ef4 0.4551474452018738 w_5616581 0.40425732731819153 w_98d094e 0.4012899398803711 w_5bd26de 0.4002654552459717 
4c4c984e5.jpg,w_5e8e218 0.4626632332801819 w_75f6ffa 0.45696061849594116 w_9c68fe8 0.4284220337867737 w_85222f9 0.3998721241950989 w_8c25681 0.3909798860549927 
bc6259f19.jpg,w_564a34b 0.6003082394599915 w_89ad73e 0.40777164697647095 w_0adb403 0.39922627806663513 w_1cfebce 0.3950325548648834 w_b77efda 0.3923470675945282 
0a78e8c21.jpg,w_f353d20 0.5874558091163635 w_06d2e72 0.4107472896575928 w_b9e5911 0.4024788439273834 w_17b0d3a 0.3983422517776489 w_e9e413e 0.39833030104637146 
63d97f8df.jpg,w_75f6ffa 0.4856894016265869 w_5e8e218 0.44566795229911804 w_b77efda 0.43893077969551086 w_a3ce1d5 0.4248552918434143 w_60ce6fc 0.40484073758125305 
0667cb9e4.jpg,w_f48451c 0.4459572732448578 w_139d19a 0.42269471287727356 w_d24ae04 0.4048267602920532 w_3c8b9ea 0.3980080783367157 w_f793b1f 0.3896424174308777 
e3673efff.jpg,w_4e00a18 0.49436017870903015 w_6c2aa5f 0.45753252506256104 w_f0fe284 0.41421911120414734 w_e210cb5 0.4097518026828766 w_4ab3420 0.4076961278915405 
00d101f4b.jpg,w_fd3e556 0.5234259963035583 w_363a5aa 0.4947334825992584 w_8be8406 0.48318514227867126 w_6822dbc 0.44148531556129456 w_c6b4d61 0.42254573106765747 
8ceb7e5fc.jpg,w_e966f36 0.49881061911582947 w_23a388d 0.49663135409355164 w_75f6ffa 0.4609653055667877 w_17b0d3a 0.4492492377758026 w_f48451c 0.4491288661956787 
8bee357c0.jpg,w_ab7c369 0.48763248324394226 w_0a619af 0.4274371564388275 w_564a34b 0.4101983904838562 w_f86b16b 0.40658050775527954 w_2e4cb98 0.4033486545085907 
84e9b831b.jpg,w_190375b 0.5115357041358948 w_778e474 0.4923833906650543 w_c6fe966 0.46924832463264465 w_9c506f6 0.4489780068397522 w_4fd7b80 0.41314196586608887 
130e9d132.jpg,w_3756834 0.5723498463630676 w_8d1a7ba 0.42885956168174744 w_a3ce1d5 0.39733946323394775 w_4df0da7 0.3925250172615051 w_2b65b34 0.3833565413951874 
61503d083.jpg,w_6f3a3ec 0.42652228474617004 w_e47e686 0.4259589910507202 w_85b252c 0.41347217559814453 w_9712235 0.4110482931137085 w_ef00141 0.4084286689758301 
9df4d75fc.jpg,w_5e8e218 0.642645537853241 w_b2e75dc 0.4988604485988617 w_2b65b34 0.4934985041618347 w_e19c1d6 0.42735373973846436 w_a3ce1d5 0.3846169114112854 
0aaa29830.jpg,w_1ff111d 0.548470139503479 w_ab7c369 0.5302218198776245 w_234713b 0.43983420729637146 w_6822dbc 0.4335441589355469 w_26ba5fd 0.4104389548301697 
2e42d4c07.jpg,w_d0bfef3 0.41533711552619934 w_789c969 0.4098355770111084 w_2a0e817 0.403190016746521 w_d3e323d 0.3978143334388733 w_a9304b9 0.3900158703327179 
17c633024.jpg,w_ab7c369 0.5751932263374329 w_a331c8b 0.5338303446769714 w_d405854 0.4544810652732849 w_85b252c 0.4260788559913635 w_b3afb40 0.3995487093925476 
f864e9e4f.jpg,w_d6553ba 0.5490589737892151 w_025911c 0.4608724117279053 w_85b252c 0.45337024331092834 w_cd4cb49 0.4385240972042084 w_3b03149 0.411904901266098 
0754e0839.jpg,w_ab7c369 0.5248156189918518 w_2e4cb98 0.5141438245773315 w_972e51e 0.4441433250904083 w_1d0830e 0.41739705204963684 w_564a34b 0.4167911112308502 
7295048ff.jpg,w_5773c71 0.44903144240379333 w_23a388d 0.4325023591518402 w_c97ad94 0.4063175618648529 w_8d1a7ba 0.40372714400291443 w_139d19a 0.3982989192008972 
8472b638b.jpg,w_53feb91 0.7654873728752136 w_11ec829 0.454491525888443 w_98d094e 0.43178194761276245 w_5e8e218 0.42790794372558594 w_7b07041 0.4234408140182495 
45f1f7f8e.jpg,w_8c25681 0.46154043078422546 w_9c506f6 0.46148863434791565 w_eba33fb 0.4402478337287903 w_eb13108 0.4329487979412079 w_6822dbc 0.42149072885513306 
06200081a.jpg,w_1a619db 0.5512596964836121 w_05081a8 0.4579731822013855 w_8c959a6 0.410770058631897 w_9d698cf 0.3922375738620758 w_175d6fa 0.3835718035697937 
535bf59fa.jpg,w_3879fa0 0.74712735414505 w_9c506f6 0.5812646746635437 w_6caff0f 0.5044723749160767 w_c01c1f4 0.4228573143482208 w_d588fb4 0.4102410078048706 
f6500c021.jpg,w_10b4603 0.5038976073265076 w_5e8e218 0.4396660327911377 w_73d71d2 0.4124470055103302 w_d17b0c5 0.39847275614738464 w_41301dd 0.39160051941871643 
771d353f9.jpg,w_6822dbc 0.5903186798095703 w_9bde64d 0.5700495839118958 w_b3cc7b3 0.4815770983695984 w_f353e6a 0.4503605365753174 w_4ff2f4a 0.42490580677986145 
824234b8d.jpg,w_70e9661 0.523830235004425 w_88e4537 0.41555139422416687 w_2b4b82e 0.41286981105804443 w_e19c1d6 0.39466604590415955 w_4df0da7 0.39129364490509033 
f89d11be0.jpg,w_f765256 0.5006982088088989 w_2b069ba 0.4579782485961914 w_1133530 0.45553648471832275 w_12cc52d 0.4227909445762634 w_88e4537 0.40197834372520447 
b0e1e0d35.jpg,w_2b069ba 0.8821817636489868 w_ab7c369 0.4651792049407959 w_e19c1d6 0.4076045751571655 w_b9e5911 0.3996681571006775 w_27b7295 0.37782493233680725 
5120b7b8b.jpg,w_22d96e7 0.5047181844711304 w_8ef82e2 0.4152592122554779 w_f0fe284 0.40705886483192444 w_16dfac7 0.4045538306236267 w_1ffc4ab 0.40227010846138 
27a153404.jpg,w_685b8e1 0.4909425675868988 w_41eb3b2 0.4581953287124634 w_8a35001 0.43439024686813354 w_175d6fa 0.41988077759742737 w_c1e1867 0.4192098081111908 
b13fd31f9.jpg,w_4132bb8 0.44908809661865234 w_343f088 0.4178471863269806 w_6e7763b 0.39675310254096985 w_f353e6a 0.39141353964805603 w_f0fe284 0.3909436762332916 
61edb4598.jpg,w_5045d2c 0.42912277579307556 w_ee318d3 0.4170301854610443 w_4f6e5a9 0.4018819034099579 w_193bf22 0.39349254965782166 w_692574d 0.3916458785533905 
daf51a946.jpg,w_d92b4c4 0.5058122873306274 w_da651f6 0.4850659966468811 w_2e4cb98 0.4507717490196228 w_8ef82e2 0.4469311535358429 w_2b069ba 0.431105375289917 
5a4eb8ee5.jpg,w_5f6f211 0.48395100235939026 w_3ff114c 0.47018492221832275 w_139d19a 0.454629510641098 w_446a02d 0.4106937050819397 w_5bd26de 0.4063050448894501 
8790ac3d2.jpg,w_488865e 0.501275897026062 w_88e4537 0.48034384846687317 w_bef0a5d 0.4535515010356903 w_b9e5911 0.44969284534454346 w_a9304b9 0.44611436128616333 
da79c68e7.jpg,w_5801869 0.4303797483444214 w_57aeea3 0.42613866925239563 w_234713b 0.40238744020462036 w_1d0830e 0.40123578906059265 w_c17a2d4 0.3888407051563263 
e6942529b.jpg,w_c1c5512 0.44800999760627747 w_efaba3b 0.43538010120391846 w_5f6f211 0.4198942482471466 w_a113b33 0.40754351019859314 w_139d19a 0.40612784028053284 
49cd579c7.jpg,w_9852689 0.5939339399337769 w_5773c71 0.4956100285053253 w_bfcad53 0.4532526433467865 w_acfc8c1 0.4239444434642792 w_e19c1d6 0.39854520559310913 
a6d3f8e0f.jpg,w_bc7de9f 0.4643641412258148 w_7f762d8 0.43362709879875183 w_7c718f4 0.4180684983730316 w_24c6ff8 0.4169548451900482 w_c97ad94 0.4084227681159973 
055c0a041.jpg,w_a9304b9 0.5230064988136292 w_564a34b 0.46097251772880554 w_f48451c 0.45287826657295227 w_e19c1d6 0.41403427720069885 w_139d19a 0.40818968415260315 
10d82b3c0.jpg,w_2b65b34 0.48233669996261597 w_f353e6a 0.44813770055770874 w_d10cf66 0.40407389402389526 w_1457f13 0.39800629019737244 w_22d96e7 0.3884175717830658 
37c87bfc3.jpg,w_2ec0a71 0.583560049533844 w_6cda039 0.5281257629394531 w_e966f36 0.4029419422149658 w_bfcad53 0.3928660452365875 w_6822dbc 0.3847756087779999 
a056ef385.jpg,w_2b65b34 0.4672912061214447 w_60ce6fc 0.4459148943424225 w_e966f36 0.4444064795970917 w_d2facb4 0.43895769119262695 w_3af5f93 0.424972802400589 
5a2f992f4.jpg,w_817d53c 0.4784868657588959 w_f353e6a 0.41217246651649475 w_bfcad53 0.407965749502182 w_06376db 0.40688589215278625 w_fbebe60 0.3930375277996063 
765424aa4.jpg,w_bfcad53 0.4750349521636963 w_564a34b 0.42251986265182495 w_9c506f6 0.4072941839694977 w_581ba42 0.39360931515693665 w_139d19a 0.3862139582633972 
8ebfecd3d.jpg,w_8a35001 0.4587021768093109 w_11ec829 0.386549711227417 w_06d2e72 0.3861014246940613 w_401f5a1 0.37796056270599365 w_5f39ad8 0.3726540505886078 
354946447.jpg,w_99c484f 0.49758994579315186 w_5a2634c 0.4795406758785248 w_6822dbc 0.43871307373046875 w_9c86f48 0.4333306849002838 w_09c8a69 0.4122765064239502 
cda98aa10.jpg,w_9438119 0.5624158382415771 w_cd4cb49 0.49644675850868225 w_f48451c 0.4363153576850891 w_abf193d 0.4326964020729065 w_e07b79f 0.3950914740562439 
0219364ca.jpg,w_9b5109b 0.6063688397407532 w_9ca67be 0.47513481974601746 w_3584852 0.42615842819213867 w_8da30ad 0.41686782240867615 w_e897a60 0.3996272087097168 
40ba0b4d2.jpg,w_2009f8b 0.49622640013694763 w_9d86594 0.4195687770843506 w_da3106e 0.41346362233161926 w_acfc8c1 0.4045594334602356 w_e1ffbe2 0.38821226358413696 
7ef90516d.jpg,w_59052ad 0.4355982840061188 w_4ff2f4a 0.4254779815673828 w_27597ff 0.40800940990448 w_c01c1f4 0.38501304388046265 w_9b99992 0.382745623588562 
f35ac2e50.jpg,w_6cda039 0.5164851546287537 w_488865e 0.420658677816391 w_9c506f6 0.4165361523628235 w_d12e2eb 0.4006340801715851 w_e966f36 0.3968925476074219 
f9f678296.jpg,w_c49a22d 0.6468945741653442 w_d066c0a 0.4309273660182953 w_e65664f 0.4217926859855652 w_35614d4 0.38859689235687256 w_2b65b34 0.3840210437774658 
2af724b4d.jpg,w_119f570 0.5750535726547241 w_d9a3c6e 0.4572712481021881 w_4f62735 0.40758728981018066 w_3af5f93 0.3797900378704071 w_60cf87c 0.3784288465976715 
7c3b6b3ee.jpg,w_5f39ad8 0.46233826875686646 w_3ebfe7a 0.39582136273384094 w_20baeef 0.3912712335586548 w_0ecda0a 0.38828030228614807 w_6172f4a 0.38277846574783325 
db1fd84ab.jpg,w_f43d7eb 0.49726617336273193 w_a9304b9 0.464206725358963 w_88e4537 0.44060277938842773 w_6b155e9 0.38588348031044006 w_790fe92 0.3855499029159546 
56d725bb5.jpg,w_0c59853 0.3908914029598236 w_59915b1 0.39046791195869446 w_85b252c 0.38797667622566223 w_b9e5911 0.38126370310783386 w_213fb07 0.37840428948402405 
8bccce4a5.jpg,w_ec32fa6 0.7177320122718811 w_6caff0f 0.5833846926689148 w_af367c3 0.4555519223213196 w_263bd97 0.4546581208705902 w_c6fe966 0.45204898715019226 
953dd6f30.jpg,w_5e8e218 0.5314933657646179 w_75f6ffa 0.457640141248703 w_38de45d 0.44601547718048096 w_23ce00e 0.41011500358581543 w_f86b16b 0.40060561895370483 
72d77d558.jpg,w_dcb4b9a 0.5317863821983337 w_f3a12bc 0.4091801643371582 w_0135f5f 0.4043233394622803 w_0bc078c 0.40203213691711426 w_8d1a7ba 0.3956804573535919 
dc6b318d1.jpg,w_6822dbc 0.5179365277290344 w_ab7c369 0.49978551268577576 w_98d094e 0.467911034822464 w_09bd7e8 0.45721930265426636 w_8c25681 0.4545232355594635 
c5855cdbd.jpg,w_faac069 0.5069141387939453 w_75f6ffa 0.49238449335098267 w_6822dbc 0.49140220880508423 w_f765256 0.45181748270988464 w_c55c51d 0.41830164194107056 
7c1942eaa.jpg,w_fd3e556 0.9396939277648926 w_6822dbc 0.45039868354797363 w_8c25681 0.3899802565574646 w_6cda039 0.38405168056488037 w_11ec829 0.36665311455726624 
8bad77a8d.jpg,w_1834b49 0.38478344678878784 w_efa100e 0.3791814148426056 w_e16924b 0.3740110993385315 w_4f6e5a9 0.3735925257205963 w_c1e1867 0.3723214566707611 
477d2e0f1.jpg,w_04003e9 0.8222458958625793 w_a9304b9 0.5141329169273376 w_b77efda 0.4339107871055603 w_263fcb0 0.4057125151157379 w_c6fe966 0.38150089979171753 
6e979b91a.jpg,w_685b8e1 0.48024776577949524 w_d066c0a 0.420059472322464 w_11ec829 0.40828782320022583 w_d4999d4 0.38410621881484985 w_d007a72 0.3837324380874634 
